report_date,year,month,market,source,commodity,category,class_grade,sex,head_count,weight_range,avg_weight,weight_bucket,price_range,avg_price,notes,pdf_url,local_pdf,raw_line,publication_page
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,31,427-448,436.0,400-500,286.00-296.00,291.69,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,31 427-448 436 286.00-296.00 291.69,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,8,488,488.0,400-500,269.50,269.5,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,8 488 488 269.50 269.50,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,51,503-549,521.0,500-600,260.00-263.00,261.31,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,51 503-549 521 260.00-263.00 261.31,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,5,538,538.0,500-600,251.00,251.0,Fleshy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,5 538 538 251.00 251.00 Fleshy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,22,572,572.0,500-600,254.00,254.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,22 572 572 254.00 254.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,23,623-641,632.0,600-700,241.00-244.00,242.54,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,23 623-641 632 241.00-244.00 242.54,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,13,650,650.0,600-700,239.00,239.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,13 650 650 239.00 239.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,8,715-729,727.0,700-800,220.00-220.50,220.06,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,8 715-729 727 220.00-220.50 220.06,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Heifers,27,469,469.0,400-500,269.00,269.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,27 469 469 269.00 269.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Heifers,11,653,653.0,600-700,233.00,233.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,11 653 653 233.00 233.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Steers,5,554,554.0,500-600,289.00,289.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,5 554 554 289.00 289.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Steers,8,623,623.0,600-700,273.00,273.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,8 623 623 273.00 273.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Steers,7,704,704.0,700-800,264.00,264.0,Fancy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,7 704 704 264.00 264.00 Fancy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,11,266,266.0,200-300,368.50,368.5,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,11 266 266 368.50 368.50,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,3,318,318.0,300-400,348.00,348.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,3 318 318 348.00 348.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,38,364-369,365.0,300-400,354.50-358.00,355.06,Fancy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,38 364-369 365 354.50-358.00 355.06 Fancy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,18,352-398,378.0,300-400,345.00-350.00,347.93,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,18 352-398 378 345.00-350.00 347.93,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,22,421,421.0,400-500,330.00,330.0,Fancy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,22 421 421 330.00 330.00 Fancy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,17,447,447.0,400-500,322.00,322.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,17 447 447 322.00 322.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,39,453-456,455.0,400-500,316.00-319.00,317.39,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,39 453-456 455 316.00-319.00 317.39,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,45,519-549,522.0,500-600,289.00-294.04,293.07,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,45 519-549 522 289.00-294.04 293.07,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,46,564-574,568.0,500-600,280.50-288.00,285.03,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,46 564-574 568 280.50-288.00 285.03,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,9,624,624.0,600-700,275.00,275.0,Fancy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,9 624 624 275.00 275.00 Fancy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,20,623-636,630.0,600-700,260.00-263.00,261.33,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,20 623-636 630 260.00-263.00 261.33,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,7,671,671.0,600-700,275.00,275.0,Fancy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,7 671 671 275.00 275.00 Fancy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,6,757,757.0,700-800,268.50,268.5,Fancy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,6 757 757 268.50 268.50 Fancy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-18,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,19,436,436.0,400-500,315.50,315.5,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/qj72r083c/pg15d7174/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-18.pdf,19 436 436 315.50 315.50,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-18
2024-10-25,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Heifers,13,402-405,403.0,400-500,282.00-292.00,288.91,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/dn39zt77p/9g550993b/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-25.pdf,13 402-405 403 282.00-292.00 288.91,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-25
2024-10-25,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Heifers,6,499,499.0,400-500,272.00,272.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/dn39zt77p/9g550993b/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-25.pdf,6 499 499 272.00 272.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-25
2024-10-25,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Heifers,22,509,509.0,500-600,265.00,265.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/dn39zt77p/9g550993b/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-25.pdf,22 509 509 265.00 265.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-25
2024-10-25,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Heifers,7,581,581.0,500-600,260.00,260.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/dn39zt77p/9g550993b/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-25.pdf,7 581 581 260.00 260.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-25
2024-10-25,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Heifers,4,722,722.0,700-800,219.00,219.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/dn39zt77p/9g550993b/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-25.pdf,4 722 722 219.00 219.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-25
2024-10-25,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,18,261,261.0,200-300,313.00,313.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/dn39zt77p/9g550993b/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-25.pdf,18 261 261 313.00 313.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-25
2024-10-25,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,4,328,328.0,300-400,321.00,321.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/dn39zt77p/9g550993b/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-25.pdf,4 328 328 321.00 321.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-25
2024-10-25,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,28,443,443.0,400-500,278.00,278.0,Fleshy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/dn39zt77p/9g550993b/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-25.pdf,28 443 443 278.00 278.00 Fleshy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-25
2024-10-25,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,38,450-476,465.0,400-500,271.00-281.00,274.48,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/dn39zt77p/9g550993b/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-25.pdf,38 450-476 465 271.00-281.00 274.48,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-25
2024-10-25,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,27,471,471.0,400-500,287.00,287.0,Fancy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/dn39zt77p/9g550993b/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-25.pdf,27 471 471 287.00 287.00 Fancy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-25
2024-10-25,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,31,518-523,520.0,500-600,254.00-255.00,254.64,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/dn39zt77p/9g550993b/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-25.pdf,31 518-523 520 254.00-255.00 254.64,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-25
2024-10-25,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,116,560-593,582.0,500-600,247.00-253.00,250.77,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/dn39zt77p/9g550993b/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-25.pdf,116 560-593 582 247.00-253.00 250.77,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-25
2024-10-25,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,4,599,599.0,500-600,240.00,240.0,Fleshy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/dn39zt77p/9g550993b/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-25.pdf,4 599 599 240.00 240.00 Fleshy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-25
2024-10-25,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,19,663,663.0,600-700,250.00,250.0,Fancy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/dn39zt77p/9g550993b/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-25.pdf,19 663 663 250.00 250.00 Fancy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-25
2024-10-25,2024,10,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,5,745,745.0,700-800,222.00,222.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/dn39zt77p/9g550993b/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-10-25.pdf,5 745 745 222.00 222.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-10-25
